transaction_id,date,time,branch_name,district,channel,transaction_type,card_type,account_type,amount_npr,response_code,response_message,transaction_status,customer_age,customer_gender,processing_time_ms
TXN0000174,2024-01-12,10:28:24,Bharatpur Branch,Chitwan,Mobile Banking,QR Payment,N/A,Current,478.3,00,Approved,Success,62,Female,823
TXN0000175,2024-01-12,11:05:31,Birgunj Branch,Parsa,ATM,Balance Inquiry,Prepaid Card,Current,0.0,00,Approved,Success,30,Male,1774
TXN0000176,2024-01-12,11:14:13,  Dhangadhi Branch  ,Kailali,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,22,Female,1253
TXN0000177,2024-01-12,16:09:22,Bhaktapur Branch,Bhaktapur,Mobile Banking,Mobile Top-up,N/A,Savings,50.0,00,Approved,Success,33,Male,679
TXN0000178,2024-01-12,16:37:43,Bhaktapur Branch,Bhaktapur,POS,Purchase,Debit Card,Savings,2368.79,00,Approved,Success,31,Female,445
TXN0000179,2024-01-12,18:55:00,Bhaktapur Branch,Bhaktapur,POS,Refund,Debit Card,Current,6372.66,55,Incorrect PIN,Timeout,51,Female,575
TXN0000180,2024-01-12,19:30:49,Butwal Branch,Rupandehi,Mobile Banking,Bill Payment,N/A,Current,3382.91,00,Approved,Success,48,Female,650
TXN0000181,2024-01-12,20:11:00,Butwal Branch,Rupandehi,ATM,Cash Withdrawal,Debit Card,Current,500.0,00,Approved,Success,27,Female,1408
TXN0000182,2024-01-12,21:12:08,Janakpur Branch,Dhanusha,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,44,Female,1455
TXN0000183,2024-01-13,02:27:51,Itahari Branch,Sunsari,Branch Counter,Cash Withdrawal,N/A,Savings,1000.0,51,Insufficient Funds,Failed,40,Male,785
TXN0000184,2024-01-13,04:00:19,Biratnagar Main,Morang,Mobile Banking,QR Payment,N/A,Savings,4940.14,00,Approved,Success,49,Female,987
TXN0000185,2024-01-13,08:17:42,Bharatpur Branch,Chitwan,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,41,,1034
TXN0000185,2024-01-13,08:17:42,Bharatpur Branch,Chitwan,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,41,,1034
TXN0000186,2024-01-13,08:20:10,Bhaktapur Branch,Bhaktapur,ATM,PIN Change,Debit Card,Current,0.0,00,Approved,Success,25,Female,1242
TXN0000187,2024-01-13,08:33:46,Itahari Branch,Sunsari,Branch Counter,Fund Transfer,N/A,Current,73973.58,00,Approved,Success,23,Male,716
TXN0000188,2024-01-13,10:01:34,Nepalgunj Branch,Banke,ATM,Cash Withdrawal,Debit Card,Current,500.0,00,Approved,Success,18,Female,1417
TXN0000189,2024-01-13,10:10:00,Biratnagar Main,Morang,Mobile Banking,Bill Payment,N/A,Savings,8069.04,00,Approved,Success,45,Female,333
TXN0000190,2024-01-13,10:35:15,DHARAN BRANCH,Sunsari,ATM,Balance Inquiry,Credit Card,Savings,0.0,00,Approved,Success,40,Male,1283
TXN0000191,2024-01-13,11:18:42,Butwal Branch,Rupandehi,Mobile Banking,QR Payment,N/A,Savings,2532.02,00,Approved,Success,33,Male,213
TXN0000192,2024-01-13,12:27:28,Bhaktapur Branch,Bhaktapur,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,21,Male,1510
TXN0000193,2024-01-13,12:56:18,Pokhara Lakeside,Kaski,Mobile Banking,Fund Transfer,N/A,Savings,89064.93,00,Approved,Success,27,Female,707
TXN0000194,2024-01-13,15:47:03,Dharan Branch,Sunsari,Mobile Banking,Bill Payment,N/A,Fixed Deposit,382.93,00,Approved,Success,39,Male,164
TXN0000195,2024-01-13,16:23:04,New Baneshwor,Kathmandu,ATM,Cash Withdrawal,Credit Card,Savings,500.0,00,Approved,Success,32,Female,1113
TXN0000196,2024-01-13,16:37:37,New Baneshwor,Kathmandu,ATM,Mini Statement,Debit Card,Savings,0.0,14,Invalid Card,Reversed,41,Male,1277
TXN0000197,2024-01-13,16:38:46,Janakpur Branch,Dhanusha,Mobile Banking,QR Payment,N/A,Savings,4599.46,00,Approved,Success,29,Male,495
TXN0000198,2024-01-13,17:05:27,Butwal Branch,Rupandehi,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,30,Female,664
TXN0000199,2024-01-13,17:38:15,Dharan Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Savings,50.0,00,Approved,Success,23,Female,658
TXN0000200,2024-01-13,17:56:32,Bhaktapur Branch,Bhaktapur,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,52,Female,450
TXN0000201,2024-01-14,05:26:49,Kathmandu Main,Kathmandu,ATM,Cash Withdrawal,Debit Card,Savings,2500.0,00,Approved,Success,31,Female,1086
TXN0000202,2024-01-14,08:34:57,New Baneshwor,Kathmandu,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,32,Female,776
TXN0000203,2024-01-14,09:29:17,Biratnagar Main,Morang,POS,Purchase,Debit Card,Current,10490.35,00,Approved,Success,30,Male,1137
TXN0000204,2024-01-14,09:33:37,Itahari Branch,Sunsari,Mobile Banking,Fund Transfer,N/A,Current,17273.28,00,Approved,Success,31,Male,519
TXN0000205,2024-01-14,12:09:00,Itahari Branch,Sunsari,ATM,Cash Withdrawal,Prepaid Card,Current,20000.0,00,Approved,Success,27,Female,1841
TXN0000206,2024-01-14,12:24:20,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,6100.59,00,Approved,Success,44,Male,924
TXN0000207,2024-01-14,14:26:30,Kathmandu Main,Kathmandu,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,29,Female,1874
TXN0000208,2024-01-14,14:37:19,Butwal Branch,Rupandehi,Mobile Banking,QR Payment,N/A,Current,1023.56,00,Approved,Success,35,Male,427
TXN0000209,2024-01-14,15:44:51,Itahari Branch,Sunsari,pos,Refund,Credit Card,Savings,5508.38,00,Approved,Success,18,Female,138
TXN0000210,2024-01-14,17:09:39,Janakpur Branch,Dhanusha,POS,Refund,Debit Card,Savings,3268.08,91,Issuer Unavailable,Timeout,37,Male,80
TXN0000211,2024-01-14,17:28:15,Dharan Branch,Sunsari,POS,Purchase,Debit Card,Savings,1636.69,00,Approved,Success,43,Male,746
TXN0000212,2024-01-14,17:32:35,Itahari Branch,Sunsari,ATM,PIN Change,Debit Card,Savings,0.0,55,Incorrect PIN,Failed,34,Male,1564
TXN0000213,2024-01-15,07:46:36,Nepalgunj Branch,Banke,Mobile Banking,Bill Payment,N/A,Current,6392.11,00,Approved,Success,18,Male,758
TXN0000214,2024-01-15,09:41:44,Pokhara Lakeside,Kaski,POS,Refund,Debit Card,Current,1300.26,00,Approved,Success,35,Male,397
TXN0000215,2024-01-15,09:57:37,Kathmandu Main,Kathmandu,Internet Banking,Fund Transfer,N/A,Savings,39570.71,91,Issuer Unavailable,Timeout,37,Male,808
TXN0000216,2024-01-15,10:21:01,Birgunj Branch,Parsa,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,47,Male,1657
TXN0000217,2024-01-15,14:19:30,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,59,Female,1358
TXN0000218,2024-01-15,14:51:43,Dharan Branch,Sunsari,POS,Purchase,Debit Card,Savings,11612.9,00,Approved,Success,24,Female,412
TXN0000219,2024-01-15,17:32:25,Biratnagar Main,Morang,ATM,Balance Inquiry,Credit Card,Savings,0.0,00,Approved,Success,29,Female,1404
TXN0000220,2024-01-15,17:39:24,Nepalgunj Branch,Banke,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,24,Male,658
TXN0000221,2024-01-15,17:43:45,Kathmandu Main,Kathmandu,Mobile Banking,Fund Transfer,N/A,Savings,55633.31,00,Approved,Success,21,Male,456
TXN0000222,2024-01-15,17:45:26,BHAKTAPUR BRANCH,Bhaktapur,ATM,Cash Withdrawal,Debit Card,Savings,2000.0,00,Approved,Success,23,Female,925
TXN0000223,2024-01-15,17:52:29,Birgunj Branch,Parsa,ATM,Mini Statement,Prepaid Card,Savings,0.0,00,Approved,Success,36,Male,1425
TXN0000224,2024-01-15,18:19:38,Birgunj Branch,Parsa,ATM,Balance Inquiry,Debit Card,Fixed Deposit,0.0,00,Approved,Success,51,Male,933
TXN0000225,2024-01-15,19:39:37,New Baneshwor,Kathmandu,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,36,Female,1674
TXN0000226,2024-01-16,07:10:36,  Hetauda Branch  ,Makwanpur,POS,Purchase,Debit Card,Savings,8332.03,51,Insufficient Funds,Reversed,18,Male,830
TXN0000227,2024-01-16,08:55:57,Itahari Branch,Sunsari,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,56,Male,1276
TXN0000228,2024-01-16,10:29:52,Nepalgunj Branch,Banke,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,41,Male,953
TXN0000229,2024-01-16,11:25:56,BUTWAL BRANCH,Rupandehi,Internet Banking,Bill Payment,N/A,Savings,10990.57,00,Approved,Success,43,Male,805
TXN0000230,2024-01-16,11:38:17,Lalitpur Branch,Lalitpur,branch counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,24,Male,765
TXN0000231,2024-01-16,11:47:09,Nepalgunj Branch,Banke,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,29,Male,433
TXN0000232,2024-01-16,14:20:10,Dharan Branch,Sunsari,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,37,Male,823
TXN0000233,2024-01-16,14:47:39,Pokhara Lakeside,Kaski,Internet Banking,Statement Download,N/A,Savings,0.0,00,Approved,Success,49,Male,603
TXN0000234,2024-01-16,15:19:15,Dharan Branch,Sunsari,POS,Purchase,Debit Card,Savings,1608.74,00,Approved,Success,41,Female,959
TXN0000235,2024-01-16,15:36:21,Bharatpur Branch,Chitwan,POS,Refund,Debit Card,Savings,3599.55,00,Approved,Success,18,Male,807
TXN0000236,2024-01-16,16:26:27,Dhangadhi Branch,Kailali,POS,Purchase,Debit Card,Savings,13445.68,00,Approved,Success,18,Female,783
TXN0000237,2024-01-16,17:22:38,Butwal Branch,Rupandehi,POS,Refund,Debit Card,Savings,4403.89,00,Approved,Success,39,Male,584
TXN0000238,2024-01-16,17:43:05,Dhangadhi Branch,Kailali,atm,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,29,Male,1403
TXN0000239,2024-01-16,17:49:15,Janakpur Branch,Dhanusha,Mobile Banking,QR Payment,N/A,Current,4968.56,00,Approved,Success,35,Female,685
TXN0000240,2024-01-16,17:50:14,Birgunj Branch,Parsa,ATM,Cash Withdrawal,Prepaid Card,Savings,15000.0,00,Approved,Success,34,Female,1009
TXN0000241,2024-01-17,01:12:06,Bhaktapur Branch,Bhaktapur,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,21,Male,1286
TXN0000242,2024-01-17,08:05:37,Janakpur Branch,Dhanusha,Mobile Banking,Balance Inquiry,N/A,Current,0.0,00,Approved,Success,25,Male,732
TXN0000243,2024-01-17,08:06:01,Janakpur Branch,Dhanusha,Mobile Banking,QR Payment,N/A,Savings,1220.23,00,Approved,Success,54,Male,637
TXN0000244,2024-01-17,08:52:07,Butwal Branch,Rupandehi,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,37,Male,1590
TXN0000245,2024-01-17,09:16:03,Janakpur Branch,Dhanusha,Mobile Banking,Mobile Top-up,N/A,Savings,200.0,00,Approved,Success,18,Female,230
TXN0000246,2024-01-17,09:28:52,Janakpur Branch,Dhanusha,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,25,Male,1825
TXN0000247,2024-01-17,10:45:31,Lalitpur Branch,Lalitpur,Mobile Banking,QR Payment,N/A,Savings,3271.18,00,Approved,Success,18,Male,284
TXN0000248,2024-01-17,12:49:55,Lalitpur Branch,Lalitpur,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,22,Male,1976
TXN0000249,2024-01-17,22:06:03,Pokhara Lakeside,Kaski,Branch Counter,Cash Deposit,N/A,Savings,193797.93,00,Approved,Success,39,Female,853
TXN0000250,2024-01-18,01:21:55,Bharatpur Branch,Chitwan,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,36,Female,1527
TXN0000251,2024-01-18,02:29:27,Hetauda Branch,Makwanpur,Internet Banking,Fund Transfer,N/A,Savings,77652.82,00,Approved,Success,45,Female,280
TXN0000252,2024-01-18,08:15:31,Kathmandu Main,Kathmandu,ATM,Mini Statement,Debit Card,Savings,0.0,00,Approved,Success,25,Female,2089
TXN0000253,2024-01-18,08:24:30,Pokhara Lakeside,Kaski,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,27,Female,488
TXN0000254,2024-01-18,09:09:59,Janakpur Branch,Dhanusha,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,20,Male,659
TXN0000255,2024-01-18,09:17:43,Dharan Branch,Sunsari,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,18,Female,1688
TXN0000256,2024-01-18,10:40:16,Itahari Branch,Sunsari,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,40,Female,1785
TXN0000257,2024-01-18,11:19:28,Nepalgunj Branch,Banke,Internet Banking,Bill Payment,N/A,Savings,10087.06,00,Approved,Success,22,Male,292
TXN0000258,2024-01-18,12:12:15,Bhaktapur Branch,Bhaktapur,Mobile Banking,QR Payment,N/A,Savings,3080.65,91,Issuer Unavailable,Timeout,40,Male,447
TXN0000259,2024-01-18,13:03:59,Biratnagar Main,Morang,POS,Purchase,Credit Card,Savings,246.14,91,Issuer Unavailable,Timeout,53,Male,473
TXN0000260,2024-01-18,13:06:05,Kathmandu Main,Kathmandu,Mobile Banking,QR Payment,N/A,Savings,72.8,00,Approved,Success,48,Female,1092
TXN0000261,2024-01-18,14:17:28,Lalitpur Branch,Lalitpur,ATM,Cash Withdrawal,Debit Card,Savings,20000.0,00,Approved,Success,54,Female,1392
TXN0000262,2024-01-18,16:15:35,Birgunj Branch,Parsa,ATM,Cash Withdrawal,Credit Card,Savings,8000.0,00,Approved,Success,18,Female,1163
TXN0000263,2024-01-18,16:19:17,Bhaktapur Branch,Bhaktapur,ATM,Cash Withdrawal,Debit Card,Current,15000.0,96,System Malfunction,Reversed,33,Male,1262
TXN0000264,2024-01-18,16:27:18,Pokhara Lakeside,Kaski,ATM,Cash Withdrawal,Credit Card,Savings,8000.0,51,Insufficient Funds,Reversed,24,Female,631
TXN0000265,2024-01-18,17:25:12,New Baneshwor,Kathmandu,Mobile Banking,QR Payment,N/A,Savings,3684.08,00,Approved,Success,44,Female,473
TXN0000266,2024-01-18,17:38:02,Biratnagar Main,Morang,POS,Purchase,Debit Card,Current,8186.3,00,Approved,Success,40,Female,1141
TXN0000267,2024-01-18,23:56:23,Dharan Branch,Sunsari,Mobile Banking,Fund Transfer,N/A,Savings,45156.5,00,Approved,Success,28,Male,821
TXN0000268,2024-01-19,07:11:02,Biratnagar Main,Morang,POS,Purchase,Debit Card,Savings,10062.66,00,Approved,Success,42,Female,388
TXN0000269,2024-01-19,07:31:32,Dhangadhi Branch,Kailali,ATM,Cash Withdrawal,Prepaid Card,Savings,1000.0,00,Approved,Success,28,Male,1228
TXN0000270,2024-01-19,08:46:04,Itahari Branch,Sunsari,Internet Banking,Bill Payment,N/A,Savings,8310.14,00,Approved,Success,38,Female,898
TXN0000271,2024-01-19,11:10:17,Biratnagar Main,Morang,POS,Refund,Credit Card,Savings,7932.67,55,Incorrect PIN,Timeout,49,Male,527
TXN0000272,2024-01-19,11:25:23,Butwal Branch,Rupandehi,ATM,Cash Withdrawal,Debit Card,Savings,15000.0,00,Approved,Success,19,Female,653
TXN0000273,2024-01-19,11:49:47,Pokhara Lakeside,Kaski,Mobile Banking,QR Payment,N/A,Savings,2067.17,00,Approved,Success,31,Female,676
TXN0000274,2024-01-19,12:11:25,Dharan Branch,Sunsari,Mobile Banking,Fund Transfer,N/A,Savings,12220.5,00,Approved,Success,54,Male,993
TXN0000275,2024-01-19,12:25:53,New Baneshwor,Kathmandu,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,41,Female,1448
TXN0000276,2024-01-19,12:40:40,Lalitpur Branch,Lalitpur,POS,Purchase,Prepaid Card,Savings,8525.01,00,Approved,Success,39,Female,910
TXN0000277,2024-01-19,13:13:17,Itahari Branch,Sunsari,POS,Purchase,Debit Card,Savings,10804.34,00,Approved,Success,28,Female,272
TXN0000278,2024-01-19,15:01:33,Dhangadhi Branch,Kailali,ATM,Cash Withdrawal,Debit Card,Savings,500.0,00,Approved,Success,26,Female,1183
TXN0000279,2024-01-19,15:03:23,New Baneshwor,Kathmandu,Mobile Banking,Mobile Top-up,N/A,Savings,100.0,00,Approved,Success,22,Male,669
TXN0000280,2024-01-19,15:14:29,Biratnagar Main,Morang,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,49,Male,900
TXN0000281,2024-01-19,15:30:19,Butwal Branch,Rupandehi,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,39,Male,1098
TXN0000282,2024-01-19,16:40:49,Janakpur Branch,Dhanusha,ATM,Cash Withdrawal,Debit Card,Current,3000.0,00,Approved,Success,49,Female,474
TXN0000283,2024-01-19,17:28:37,Birgunj Branch,Parsa,Mobile Banking,Mobile Top-up,N/A,Current,1000.0,00,Approved,Success,18,Female,719
TXN0000283,2024-01-19,17:28:37,Birgunj Branch,Parsa,Mobile Banking,Mobile Top-up,N/A,Current,1000.0,00,Approved,Success,18,Female,719
TXN0000284,2024-01-19,19:49:53,Lalitpur Branch,Lalitpur,Branch Counter,Account Opening,N/A,Savings,0.0,00,Approved,Success,25,Male,497
TXN0000285,2024-01-19,20:06:49,Hetauda Branch,Makwanpur,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,37,Female,1436
TXN0000286,2024-01-19,20:59:46,Dhangadhi Branch,Kailali,POS,Purchase,Debit Card,Savings,5944.2,00,Approved,Success,26,Female,478
TXN0000287,2024-01-19,21:01:02,New Baneshwor,Kathmandu,ATM,Balance Inquiry,Debit Card,Current,0.0,00,Approved,Success,18,Female,1202
TXN0000288,2024-01-19,22:30:00,Janakpur Branch,Dhanusha,POS,Purchase,Debit Card,Savings,9173.86,00,Approved,Success,43,Male,718
TXN0000289,2024-01-20,02:51:28,Dhangadhi Branch,Kailali,Mobile Banking,Mobile Top-up,N/A,Savings,500.0,00,Approved,Success,40,Female,441
TXN0000290,2024-01-20,06:55:49,Dharan Branch,Sunsari,POS,Purchase,Debit Card,Savings,3327.48,00,Approved,Success,42,Female,972
TXN0000291,2024-01-20,08:10:18,Bharatpur Branch,Chitwan,Mobile Banking,Balance Inquiry,N/A,Current,0.0,00,Approved,Success,18,Male,608
TXN0000292,2024-01-20,08:44:24,Butwal Branch,Rupandehi,Mobile Banking,Mobile Top-up,N/A,Savings,1000.0,00,Approved,Success,30,Female,622
TXN0000293,2024-01-20,09:36:14,Dharan Branch,Sunsari,ATM,PIN Change,Debit Card,Savings,0.0,00,Approved,Success,32,Male,690
TXN0000294,2024-01-20,09:55:52,Pokhara Lakeside,Kaski,Mobile Banking,Fund Transfer,N/A,Savings,10708.66,00,Approved,Success,18,Male,285
TXN0000295,2024-01-20,10:51:07,Birgunj Branch,Parsa,ATM,Cash Withdrawal,Prepaid Card,Savings,20000.0,00,Approved,Success,18,Female,1236
TXN0000296,2024-01-20,11:36:34,Dharan Branch,Sunsari,ATM,Balance Inquiry,Debit Card,Fixed Deposit,0.0,05,Do Not Honor,Timeout,45,Male,1381
TXN0000297,2024-01-20,12:01:19,Hetauda Branch,Makwanpur,POS,Refund,Debit Card,Savings,3204.15,00,Approved,Success,49,Male,445
TXN0000298,2024-01-20,15:25:21,Biratnagar Main,Morang,Internet Banking,Bill Payment,N/A,Current,5685.55,00,Approved,Success,37,Male,427
TXN0000299,2024-01-20,20:18:48,Bhaktapur Branch,Bhaktapur,POS,Refund,Debit Card,Savings,923.39,14,Invalid Card,Reversed,23,Female,513
TXN0000300,2024-01-20,20:45:53,Dhangadhi Branch,Kailali,Branch Counter,Cash Deposit,N/A,Savings,73947.86,00,Approved,Success,40,Female,542
TXN0000301,2024-01-20,20:54:55,Pokhara Lakeside,Kaski,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,41,Male,460
TXN0000302,2024-01-21,09:20:42,Butwal Branch,Rupandehi,POS,Refund,Debit Card,Current,6510.25,00,Approved,Success,27,Male,518
TXN0000303,2024-01-21,09:53:30,Lalitpur Branch,Lalitpur,Mobile Banking,QR Payment,N/A,Fixed Deposit,2101.98,00,Approved,Success,34,Male,477
TXN0000304,2024-01-21,10:46:04,Janakpur Branch,Dhanusha,ATM,Balance Inquiry,Credit Card,Savings,0.0,05,Do Not Honor,Timeout,18,Male,1648
TXN0000305,2024-01-21,11:16:50,Nepalgunj Branch,Banke,POS,Purchase,Credit Card,Current,594.73,00,Approved,Success,36,Male,654
TXN0000306,2024-01-21,12:08:00,Hetauda Branch,Makwanpur,Internet Banking,Fund Transfer,N/A,Current,86304.47,00,Approved,Success,37,Female,633
TXN0000307,2024-01-21,12:10:53,Birgunj Branch,Parsa,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,51,Insufficient Funds,Timeout,25,Female,539
TXN0000308,2024-01-21,12:27:44,Itahari Branch,Sunsari,Mobile Banking,Mobile Top-up,N/A,Savings,500.0,00,Approved,Success,,Male,408
TXN0000309,2024-01-21,13:00:41,Janakpur Branch,Dhanusha,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,66,Male,822
TXN0000310,2024-01-21,13:43:01,Kathmandu Main,Kathmandu,ATM,Mini Statement,Debit Card,Current,0.0,96,System Malfunction,Timeout,18,Female,774
TXN0000311,2024-01-21,14:02:09,Kathmandu Main,Kathmandu,POS,Purchase,Debit Card,Current,10762.27,00,Approved,Success,40,Male,204
TXN0000312,2024-01-21,16:23:46,Nepalgunj Branch,Banke,Mobile Banking,Bill Payment,N/A,Savings,2595.64,00,Approved,Success,27,Female,1147
TXN0000313,2024-01-21,17:14:54,Butwal Branch,Rupandehi,Mobile Banking,Bill Payment,N/A,Savings,4560.96,00,Approved,Success,33,Male,502
TXN0000314,2024-01-21,17:52:36,Lalitpur Branch,Lalitpur,ATM,Balance Inquiry,Debit Card,Savings,0.0,51,Insufficient Funds,Timeout,46,Male,1807
TXN0000315,2024-01-21,19:26:44,Butwal Branch,Rupandehi,POS,Refund,Debit Card,Savings,9110.77,14,Invalid Card,Timeout,36,Female,399
TXN0000316,2024-01-21,19:45:14,Janakpur Branch,Dhanusha,ATM,Cash Withdrawal,Prepaid Card,Savings,2000.0,00,Approved,Success,43,Female,1083
TXN0000317,2024-01-21,20:15:55,Hetauda Branch,Makwanpur,Internet Banking,Bill Payment,N/A,Savings,1502.69,00,Approved,Success,44,Male,430
TXN0000318,2024-01-21,21:30:22,Nepalgunj Branch,Banke,Mobile Banking,Bill Payment,N/A,Savings,5474.08,00,Approved,Success,47,Female,594
TXN0000319,2024-01-22,10:23:24,Butwal Branch,Rupandehi,Internet Banking,Fund Transfer,N/A,Savings,17591.12,00,Approved,Success,43,Male,882
TXN0000320,2024-01-22,10:36:20,Itahari Branch,Sunsari,Internet Banking,Fund Transfer,N/A,Savings,90750.15,00,Approved,Success,40,Male,301
TXN0000321,2024-01-22,10:58:50,Pokhara Lakeside,Kaski,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,39,Male,620
TXN0000322,2024-01-22,11:21:32,Janakpur Branch,Dhanusha,ATM,Mini Statement,Debit Card,Current,0.0,00,Approved,Success,,Male,1736
TXN0000323,2024-01-22,11:26:45,Janakpur Branch,Dhanusha,Internet Banking,Balance Inquiry,N/A,Current,0.0,00,Approved,Success,41,Male,703
TXN0000324,2024-01-22,12:06:14,Birgunj Branch,Parsa,Mobile Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,31,Female,448
TXN0000325,2024-01-22,12:48:58,Dhangadhi Branch,Kailali,Internet Banking,Balance Inquiry,N/A,Savings,0.0,00,Approved,Success,46,Female,377
TXN0000326,2024-01-22,13:12:12,Dharan Branch,Sunsari,POS,Refund,Debit Card,Savings,9464.31,00,Approved,Success,50,Male,838
TXN0000327,2024-01-22,13:39:09,Pokhara Lakeside,Kaski,POS,Refund,Credit Card,Current,4683.97,00,Approved,Success,55,Female,271
TXN0000328,2024-01-22,14:30:12,Pokhara Lakeside,Kaski,ATM,PIN Change,Credit Card,Savings,0.0,00,Approved,Success,34,Female,807
TXN0000329,2024-01-22,15:30:24,Birgunj Branch,Parsa,ATM,Balance Inquiry,Debit Card,Savings,0.0,00,Approved,Success,26,Male,2173
TXN0000330,2024-01-22,15:57:03,Biratnagar Main,Morang,POS,Refund,Debit Card,Savings,8409.6,00,Approved,Success,57,Male,699
TXN0000331,2024-01-22,15:59:40,Lalitpur Branch,Lalitpur,Mobile Banking,Fund Transfer,N/A,Savings,64949.83,00,Approved,Success,24,Male,406
